modelo_id,familia,tag,arquivo,sha256,bytes,imgsz,epochs,metrica,metrica_fonte,quando,origem,copia_canonica
v7a-lateral-detector-roi/v7a-rig/best.pt,v7a-lateral-detector-roi,v7a-rig,best.pt,b92be4f42ccfa58feceaf3ed072bc407238ba1f5d72ad842bee8dfb7b1e77d7f,6226154,480,150,0.6554,v7a-lateral-detector-roi/model-meta.json#metricas_val,2026-09-15T15:58:38+00:00,pnaat-modelos/v7a-lateral-detector-roi/runs/v7a-rig/weights/best.pt,ENTREGA/v7a-lateral/v7a-lateral.pt
v7a-lateral-detector-roi/v7a-rig/last.pt,v7a-lateral-detector-roi,v7a-rig,last.pt,5e44ce4a4e7f0dd2fd53bd0d0d61914da2d87dcd8c902a94770969e5eaa0f135,6226154,480,150,0.6554,v7a-lateral-detector-roi/model-meta.json#metricas_val,2026-09-15T15:58:38+00:00,pnaat-modelos/v7a-lateral-detector-roi/runs/v7a-rig/weights/last.pt,v7a-lateral-detector-roi/v7a-rig/last.pt
v7aug-lateral-detector-roi/v7aug-rig/best.pt,v7aug-lateral-detector-roi,v7aug-rig,best.pt,e198a86ae46aca74fd183b7583ef15de9a66c212de5760d0a019e523cee49f3b,6229098,480,150,0.8917,v7aug-lateral-detector-roi/model-meta.json#metricas_val,2026-09-15T16:49:43+00:00,pnaat-modelos/v7aug-lateral-detector-roi/runs/v7aug-rig/weights/best.pt,v7aug-lateral-detector-roi/v7aug-rig/best.pt
v7aug-lateral-detector-roi/v7aug-rig/last.pt,v7aug-lateral-detector-roi,v7aug-rig,last.pt,626b9960e27a699e427f290aa9114d91bc0a1144055c1e6079334f0590b5078a,6229098,480,150,0.8917,v7aug-lateral-detector-roi/model-meta.json#metricas_val,2026-09-15T16:49:43+00:00,pnaat-modelos/v7aug-lateral-detector-roi/runs/v7aug-rig/weights/last.pt,v7aug-lateral-detector-roi/v7aug-rig/last.pt
v7b-lateral-detector-roi/v7b-rig-corpo/best.pt,v7b-lateral-detector-roi,v7b-rig-corpo,best.pt,25bfa4e50c029ab771099a5a53e0e81243f1963b4f1afe4692fc5ed6378a4bf6,6233514,480,150,0.7876,v7b-lateral-detector-roi/model-meta.json#metricas_val,2026-09-15T16:38:41+00:00,pnaat-modelos/v7b-lateral-detector-roi/runs/v7b-rig-corpo/weights/best.pt,v7b-lateral-detector-roi/v7b-rig-corpo/best.pt
v7b-lateral-detector-roi/v7b-rig-corpo/last.pt,v7b-lateral-detector-roi,v7b-rig-corpo,last.pt,0e2464c0acfd3890e7c88b61638e2f2a06ce11ae05374baaa12fdd6921443076,6233514,480,150,0.7876,v7b-lateral-detector-roi/model-meta.json#metricas_val,2026-09-15T16:38:41+00:00,pnaat-modelos/v7b-lateral-detector-roi/runs/v7b-rig-corpo/weights/last.pt,v7b-lateral-detector-roi/v7b-rig-corpo/last.pt
v8a-lateral-detector-roi/v8a-rig/best.pt,v8a-lateral-detector-roi,v8a-rig,best.pt,75fd0e3d1e79c75b979a433ebab12530485130a06e0da60f8d65592138b2fdc1,6226282,480,150,0.6707,v8a-lateral-detector-roi/model-meta.json#metricas_val,2026-09-15T18:58:27+00:00,pnaat-modelos/v8a-lateral-detector-roi/runs/v8a-rig/weights/best.pt,ENTREGA/v8a-lateral/v8a-lateral.pt
v8a-lateral-detector-roi/v8a-rig/last.pt,v8a-lateral-detector-roi,v8a-rig,last.pt,5c779ac0aabc2a699ef561eb2b4a073e96d5d65ed89ec344421f24f1720e873f,6226282,480,150,0.6707,v8a-lateral-detector-roi/model-meta.json#metricas_val,2026-09-15T18:58:27+00:00,pnaat-modelos/v8a-lateral-detector-roi/runs/v8a-rig/weights/last.pt,v8a-lateral-detector-roi/v8a-rig/last.pt
v8b-lateral-detector-roi/v8b-rig-corpo/best.pt,v8b-lateral-detector-roi,v8b-rig-corpo,best.pt,aafcb6fdfa344c3066e67df359abb7e3445da0917a6af7cb3a98eeb8974ab8f5,6224554,480,150,0.259,v8b-lateral-detector-roi/model-meta.json#metricas_val,2026-09-15T20:07:21+00:00,pnaat-modelos/v8b-lateral-detector-roi/runs/v8b-rig-corpo/weights/best.pt,v8b-lateral-detector-roi/v8b-rig-corpo/best.pt
v8b-lateral-detector-roi/v8b-rig-corpo/last.pt,v8b-lateral-detector-roi,v8b-rig-corpo,last.pt,e8803fd91001af9809d848708862859ba41dd4ae68818575e1f1949e945cb794,6224554,480,150,0.259,v8b-lateral-detector-roi/model-meta.json#metricas_val,2026-09-15T20:07:21+00:00,pnaat-modelos/v8b-lateral-detector-roi/runs/v8b-rig-corpo/weights/last.pt,v8b-lateral-detector-roi/v8b-rig-corpo/last.pt
v9a-lateral-detector-roi/v9a-rig/best.pt,v9a-lateral-detector-roi,v9a-rig,best.pt,ad4e16f4f6b016bf859ac5060be783f65d697278e4af8da5744203605bc306cc,6226026,480,150,0.954,v9a-lateral-detector-roi/model-meta.json#metricas_val,2026-09-15T20:19:31+00:00,pnaat-modelos/v9a-lateral-detector-roi/runs/v9a-rig/weights/best.pt,ENTREGA/v9a-lateral/v9a-lateral.pt
v9a-lateral-detector-roi/v9a-rig/last.pt,v9a-lateral-detector-roi,v9a-rig,last.pt,514fde29e55783c6904c4e5eec9aa7b88b1b9a73458eadcdc313399637c47708,6226026,480,150,0.954,v9a-lateral-detector-roi/model-meta.json#metricas_val,2026-09-15T20:19:31+00:00,pnaat-modelos/v9a-lateral-detector-roi/runs/v9a-rig/weights/last.pt,v9a-lateral-detector-roi/v9a-rig/last.pt
v9blur-lateral-detector-roi/v9blur-rig/best.pt,v9blur-lateral-detector-roi,v9blur-rig,best.pt,ab05f35a63f680986c0edf679d9e44b9fe6b03a984b098c5bdcb07fad03ab4d6,6224106,480,150,0.9796,v9blur-lateral-detector-roi/model-meta.json#metricas_val,2026-09-15T20:39:14+00:00,pnaat-modelos/v9blur-lateral-detector-roi/runs/v9blur-rig/weights/best.pt,ENTREGA/v9b-lateral/v9b-lateral.pt
v9blur-lateral-detector-roi/v9blur-rig/last.pt,v9blur-lateral-detector-roi,v9blur-rig,last.pt,3b9ca7139c953f86dfb5a19d06d7949f0f271c41b886cf15e5e8471d8c96a7c7,6224106,480,150,0.9796,v9blur-lateral-detector-roi/model-meta.json#metricas_val,2026-09-15T20:39:14+00:00,pnaat-modelos/v9blur-lateral-detector-roi/runs/v9blur-rig/weights/last.pt,v9blur-lateral-detector-roi/v9blur-rig/last.pt
